,method,seed,k,epoch,train_test,tp,tn,fp,fn
2090,original and cof,4,10,246,train,2113,2775,274,936
2091,original and cof,4,10,246,test,89,85,8,4
2092,original and cof,4,10,247,train,2126,2764,285,923
2093,original and cof,4,10,247,test,89,84,9,4
2094,original and cof,4,10,248,train,2113,2775,274,936
2095,original and cof,4,10,248,test,89,85,8,4
2096,original and cof,4,10,249,train,2126,2764,285,923
2097,original and cof,4,10,249,test,89,84,9,4
2098,original and cof,4,10,250,train,2113,2775,274,936
2099,original and cof,4,10,250,test,89,85,8,4
2100,original and cof,4,10,251,train,2126,2765,284,923
2101,original and cof,4,10,251,test,89,84,9,4
2102,original and cof,4,10,252,train,2113,2775,274,936
2103,original and cof,4,10,252,test,89,85,8,4
2104,original and cof,4,10,253,train,2126,2764,285,923
2105,original and cof,4,10,253,test,89,84,9,4
2106,original and cof,4,10,254,train,2113,2775,274,936
2107,original and cof,4,10,254,test,89,85,8,4
2108,original and cof,4,10,255,train,2126,2764,285,923
2109,original and cof,4,10,255,test,89,84,9,4
2110,original and cof,4,10,256,train,2114,2775,274,935
2111,original and cof,4,10,256,test,89,85,8,4
2112,original and cof,4,10,257,train,2127,2764,285,922
2113,original and cof,4,10,257,test,89,84,9,4
2114,original and cof,4,10,258,train,2114,2775,274,935
2115,original and cof,4,10,258,test,89,85,8,4
2116,original and cof,4,10,259,train,2127,2764,285,922
2117,original and cof,4,10,259,test,89,84,9,4
2118,original and cof,4,10,260,train,2114,2775,274,935
2119,original and cof,4,10,260,test,89,85,8,4
2120,original and cof,4,10,261,train,2127,2764,285,922
2121,original and cof,4,10,261,test,89,84,9,4
2122,original and cof,4,10,262,train,2114,2775,274,935
2123,original and cof,4,10,262,test,89,85,8,4
2124,original and cof,4,10,263,train,2127,2764,285,922
2125,original and cof,4,10,263,test,89,84,9,4
2126,original and cof,4,10,264,train,2116,2775,274,933
2127,original and cof,4,10,264,test,89,85,8,4
2128,original and cof,4,10,265,train,2127,2764,285,922
2129,original and cof,4,10,265,test,89,84,9,4
2130,original and cof,4,10,266,train,2116,2775,274,933
2131,original and cof,4,10,266,test,89,85,8,4
2132,original and cof,4,10,267,train,2128,2764,285,921
2133,original and cof,4,10,267,test,89,84,9,4
2134,original and cof,4,10,268,train,2116,2775,274,933
2135,original and cof,4,10,268,test,89,85,8,4
2136,original and cof,4,10,269,train,2128,2763,286,921
2137,original and cof,4,10,269,test,89,84,9,4
2138,original and cof,4,10,270,train,2116,2775,274,933
2139,original and cof,4,10,270,test,89,85,8,4
2140,original and cof,4,10,271,train,2129,2763,286,920
2141,original and cof,4,10,271,test,89,84,9,4
2142,original and cof,4,10,272,train,2116,2775,274,933
2143,original and cof,4,10,272,test,89,85,8,4
2144,original and cof,4,10,273,train,2129,2763,286,920
2145,original and cof,4,10,273,test,89,84,9,4
2146,original and cof,4,10,274,train,2116,2775,274,933
2147,original and cof,4,10,274,test,89,85,8,4
2148,original and cof,4,10,275,train,2129,2764,285,920
2149,original and cof,4,10,275,test,89,84,9,4
2150,original and cof,4,10,276,train,2116,2775,274,933
2151,original and cof,4,10,276,test,89,85,8,4
2152,original and cof,4,10,277,train,2129,2764,285,920
2153,original and cof,4,10,277,test,89,84,9,4
2154,original and cof,4,10,278,train,2116,2775,274,933
2155,original and cof,4,10,278,test,89,85,8,4
2156,original and cof,4,10,279,train,2129,2764,285,920
2157,original and cof,4,10,279,test,89,84,9,4
2158,original and cof,4,10,280,train,2116,2775,274,933
2159,original and cof,4,10,280,test,89,85,8,4
2160,original and cof,4,10,281,train,2130,2764,285,919
2161,original and cof,4,10,281,test,89,84,9,4
2162,original and cof,4,10,282,train,2115,2775,274,934
2163,original and cof,4,10,282,test,89,85,8,4
2164,original and cof,4,10,283,train,2130,2764,285,919
2165,original and cof,4,10,283,test,89,84,9,4
2166,original and cof,4,10,284,train,2115,2775,274,934
2167,original and cof,4,10,284,test,89,85,8,4
2168,original and cof,4,10,285,train,2130,2764,285,919
2169,original and cof,4,10,285,test,89,84,9,4
2170,original and cof,4,10,286,train,2115,2775,274,934
2171,original and cof,4,10,286,test,89,85,8,4
2172,original and cof,4,10,287,train,2131,2764,285,918
2173,original and cof,4,10,287,test,89,84,9,4
2174,original and cof,4,10,288,train,2115,2775,274,934
2175,original and cof,4,10,288,test,89,85,8,4
2176,original and cof,4,10,289,train,2131,2765,284,918
2177,original and cof,4,10,289,test,89,84,9,4
2178,original and cof,4,10,290,train,2115,2775,274,934
2179,original and cof,4,10,290,test,89,85,8,4
2180,original and cof,4,10,291,train,2131,2765,284,918
2181,original and cof,4,10,291,test,89,84,9,4
2182,original and cof,4,10,292,train,2115,2775,274,934
2183,original and cof,4,10,292,test,89,85,8,4
2184,original and cof,4,10,293,train,2131,2765,284,918
2185,original and cof,4,10,293,test,89,84,9,4
2186,original and cof,4,10,294,train,2115,2776,273,934
2187,original and cof,4,10,294,test,89,85,8,4
2188,original and cof,4,10,295,train,2131,2765,284,918
2189,original and cof,4,10,295,test,89,84,9,4
2190,original and cof,4,10,296,train,2115,2776,273,934
2191,original and cof,4,10,296,test,89,85,8,4
2192,original and cof,4,10,297,train,2131,2765,284,918
2193,original and cof,4,10,297,test,89,84,9,4
2194,original and cof,4,10,298,train,2115,2776,273,934
2195,original and cof,4,10,298,test,89,85,8,4
2196,original and cof,4,10,299,train,2131,2765,284,918
2197,original and cof,4,10,299,test,89,84,9,4
2198,original and cof,4,10,300,train,2115,2775,274,934
2199,original and cof,4,10,300,test,89,85,8,4
2200,original and cof,4,10,301,train,2131,2765,284,918
2201,original and cof,4,10,301,test,89,84,9,4
2202,original and cof,4,10,302,train,2115,2775,274,934
2203,original and cof,4,10,302,test,89,85,8,4
2204,original and cof,4,10,303,train,2131,2765,284,918
2205,original and cof,4,10,303,test,89,84,9,4
2206,original and cof,4,10,304,train,2115,2775,274,934
2207,original and cof,4,10,304,test,89,85,8,4
2208,original and cof,4,10,305,train,2131,2765,284,918
2209,original and cof,4,10,305,test,89,84,9,4
2210,original and cof,4,10,306,train,2115,2775,274,934
2211,original and cof,4,10,306,test,89,85,8,4
2212,original and cof,4,10,307,train,2131,2765,284,918
2213,original and cof,4,10,307,test,89,84,9,4
2214,original and cof,4,10,308,train,2115,2775,274,934
2215,original and cof,4,10,308,test,89,85,8,4
2216,original and cof,4,10,309,train,2131,2765,284,918
2217,original and cof,4,10,309,test,89,84,9,4
2218,original and cof,4,10,310,train,2115,2775,274,934
2219,original and cof,4,10,310,test,89,85,8,4
2220,original and cof,4,10,311,train,2131,2765,284,918
2221,original and cof,4,10,311,test,89,84,9,4
2222,original and cof,4,10,312,train,2115,2775,274,934
2223,original and cof,4,10,312,test,89,85,8,4
2224,original and cof,4,10,313,train,2131,2765,284,918
2225,original and cof,4,10,313,test,89,84,9,4
2226,original and cof,4,10,314,train,2115,2775,274,934
2227,original and cof,4,10,314,test,89,85,8,4
2228,original and cof,4,10,315,train,2131,2765,284,918
2229,original and cof,4,10,315,test,89,84,9,4
2230,original and cof,4,10,316,train,2115,2775,274,934
2231,original and cof,4,10,316,test,89,85,8,4
2232,original and cof,4,10,317,train,2131,2764,285,918
2233,original and cof,4,10,317,test,89,84,9,4
2234,original and cof,4,10,318,train,2115,2775,274,934
2235,original and cof,4,10,318,test,89,85,8,4
2236,original and cof,4,10,319,train,2131,2764,285,918
2237,original and cof,4,10,319,test,89,84,9,4
2238,original and cof,4,10,320,train,2115,2775,274,934
2239,original and cof,4,10,320,test,89,85,8,4
2240,original and cof,4,10,321,train,2132,2764,285,917
2241,original and cof,4,10,321,test,89,84,9,4
2242,original and cof,4,10,322,train,2115,2775,274,934
2243,original and cof,4,10,322,test,89,85,8,4
2244,original and cof,4,10,323,train,2132,2764,285,917
2245,original and cof,4,10,323,test,89,84,9,4
2246,original and cof,4,10,324,train,2115,2774,275,934
2247,original and cof,4,10,324,test,89,84,9,4
2248,original and cof,4,10,325,train,2132,2764,285,917
2249,original and cof,4,10,325,test,89,84,9,4
2250,original and cof,4,10,326,train,2115,2774,275,934
2251,original and cof,4,10,326,test,89,84,9,4
2252,original and cof,4,10,327,train,2132,2764,285,917
2253,original and cof,4,10,327,test,89,84,9,4
2254,original and cof,4,10,328,train,2115,2774,275,934
2255,original and cof,4,10,328,test,89,84,9,4
2256,original and cof,4,10,329,train,2132,2764,285,917
2257,original and cof,4,10,329,test,89,84,9,4
2258,original and cof,4,10,330,train,2116,2774,275,933
2259,original and cof,4,10,330,test,89,84,9,4
2260,original and cof,4,10,331,train,2132,2764,285,917
2261,original and cof,4,10,331,test,89,84,9,4
2262,original and cof,4,10,332,train,2116,2774,275,933
2263,original and cof,4,10,332,test,89,84,9,4
2264,original and cof,4,10,333,train,2134,2764,285,915
2265,original and cof,4,10,333,test,89,84,9,4
2266,original and cof,4,10,334,train,2118,2774,275,931
2267,original and cof,4,10,334,test,89,84,9,4
2268,original and cof,4,10,335,train,2134,2764,285,915
2269,original and cof,4,10,335,test,89,84,9,4
2270,original and cof,4,10,336,train,2116,2774,275,933
2271,original and cof,4,10,336,test,89,84,9,4
2272,original and cof,4,10,337,train,2134,2764,285,915
2273,original and cof,4,10,337,test,89,84,9,4
2274,original and cof,4,10,338,train,2116,2774,275,933
2275,original and cof,4,10,338,test,89,84,9,4
2276,original and cof,4,10,339,train,2134,2764,285,915
2277,original and cof,4,10,339,test,89,84,9,4
2278,original and cof,4,10,340,train,2116,2774,275,933
2279,original and cof,4,10,340,test,89,84,9,4
2280,original and cof,4,10,341,train,2135,2764,285,914
2281,original and cof,4,10,341,test,89,84,9,4
2282,original and cof,4,10,342,train,2116,2773,276,933
2283,original and cof,4,10,342,test,89,84,9,4
2284,original and cof,4,10,343,train,2135,2764,285,914
2285,original and cof,4,10,343,test,89,84,9,4
2286,original and cof,4,10,344,train,2116,2773,276,933
2287,original and cof,4,10,344,test,89,84,9,4
2288,original and cof,4,10,345,train,2135,2764,285,914
2289,original and cof,4,10,345,test,89,84,9,4
2290,original and cof,4,10,346,train,2116,2773,276,933
2291,original and cof,4,10,346,test,89,84,9,4
2292,original and cof,4,10,347,train,2136,2764,285,913
2293,original and cof,4,10,347,test,89,84,9,4
2294,original and cof,4,10,348,train,2116,2773,276,933
2295,original and cof,4,10,348,test,89,84,9,4
2296,original and cof,4,10,349,train,2136,2764,285,913
2297,original and cof,4,10,349,test,89,84,9,4
2298,original and cof,4,10,350,train,2116,2773,276,933
2299,original and cof,4,10,350,test,89,84,9,4
2300,original and cof,4,10,351,train,2136,2764,285,913
2301,original and cof,4,10,351,test,89,84,9,4
2302,original and cof,4,10,352,train,2116,2773,276,933
2303,original and cof,4,10,352,test,89,84,9,4
2304,original and cof,4,10,353,train,2136,2764,285,913
2305,original and cof,4,10,353,test,89,84,9,4
2306,original and cof,4,10,354,train,2116,2773,276,933
2307,original and cof,4,10,354,test,89,84,9,4
2308,original and cof,4,10,355,train,2136,2764,285,913
2309,original and cof,4,10,355,test,89,84,9,4
2310,original and cof,4,10,356,train,2116,2772,277,933
2311,original and cof,4,10,356,test,89,84,9,4
2312,original and cof,4,10,357,train,2137,2764,285,912
2313,original and cof,4,10,357,test,89,84,9,4
2314,original and cof,4,10,358,train,2116,2772,277,933
2315,original and cof,4,10,358,test,89,84,9,4
2316,original and cof,4,10,359,train,2137,2764,285,912
2317,original and cof,4,10,359,test,89,84,9,4
2318,original and cof,4,10,360,train,2117,2772,277,932
2319,original and cof,4,10,360,test,89,84,9,4
2320,original and cof,4,10,361,train,2137,2764,285,912
2321,original and cof,4,10,361,test,89,84,9,4
2322,original and cof,4,10,362,train,2117,2772,277,932
2323,original and cof,4,10,362,test,89,84,9,4
2324,original and cof,4,10,363,train,2137,2764,285,912
2325,original and cof,4,10,363,test,89,84,9,4
2326,original and cof,4,10,364,train,2117,2772,277,932
2327,original and cof,4,10,364,test,89,84,9,4
2328,original and cof,4,10,365,train,2137,2764,285,912
2329,original and cof,4,10,365,test,89,84,9,4
2330,original and cof,4,10,366,train,2117,2772,277,932
2331,original and cof,4,10,366,test,89,84,9,4
2332,original and cof,4,10,367,train,2137,2764,285,912
2333,original and cof,4,10,367,test,89,84,9,4
2334,original and cof,4,10,368,train,2117,2772,277,932
2335,original and cof,4,10,368,test,89,84,9,4
2336,original and cof,4,10,369,train,2137,2764,285,912
2337,original and cof,4,10,369,test,89,84,9,4
2338,original and cof,4,10,370,train,2117,2772,277,932
2339,original and cof,4,10,370,test,89,84,9,4
2340,original and cof,4,10,371,train,2137,2764,285,912
2341,original and cof,4,10,371,test,89,84,9,4
2342,original and cof,4,10,372,train,2117,2772,277,932
2343,original and cof,4,10,372,test,89,84,9,4
2344,original and cof,4,10,373,train,2137,2764,285,912
2345,original and cof,4,10,373,test,89,84,9,4
2346,original and cof,4,10,374,train,2117,2772,277,932
2347,original and cof,4,10,374,test,89,84,9,4
2348,original and cof,4,10,375,train,2139,2764,285,910
2349,original and cof,4,10,375,test,89,84,9,4
2350,original and cof,4,10,376,train,2117,2772,277,932
2351,original and cof,4,10,376,test,89,84,9,4
2352,original and cof,4,10,377,train,2139,2764,285,910
2353,original and cof,4,10,377,test,89,84,9,4
2354,original and cof,4,10,378,train,2117,2772,277,932
2355,original and cof,4,10,378,test,89,84,9,4
2356,original and cof,4,10,379,train,2139,2764,285,910
2357,original and cof,4,10,379,test,89,84,9,4
2358,original and cof,4,10,380,train,2118,2772,277,931
2359,original and cof,4,10,380,test,89,84,9,4
2360,original and cof,4,10,381,train,2139,2764,285,910
2361,original and cof,4,10,381,test,89,84,9,4
2362,original and cof,4,10,382,train,2118,2772,277,931
2363,original and cof,4,10,382,test,89,84,9,4
2364,original and cof,4,10,383,train,2139,2764,285,910
2365,original and cof,4,10,383,test,89,84,9,4
2366,original and cof,4,10,384,train,2118,2772,277,931
2367,original and cof,4,10,384,test,89,84,9,4
2368,original and cof,4,10,385,train,2139,2764,285,910
2369,original and cof,4,10,385,test,89,84,9,4
2370,original and cof,4,10,386,train,2118,2772,277,931
2371,original and cof,4,10,386,test,89,84,9,4
2372,original and cof,4,10,387,train,2139,2764,285,910
2373,original and cof,4,10,387,test,89,84,9,4
2374,original and cof,4,10,388,train,2118,2772,277,931
2375,original and cof,4,10,388,test,89,84,9,4
2376,original and cof,4,10,389,train,2139,2764,285,910
2377,original and cof,4,10,389,test,89,84,9,4
2378,original and cof,4,10,390,train,2118,2772,277,931
2379,original and cof,4,10,390,test,89,84,9,4
2380,original and cof,4,10,391,train,2139,2764,285,910
2381,original and cof,4,10,391,test,89,84,9,4
2382,original and cof,4,10,392,train,2119,2772,277,930
2383,original and cof,4,10,392,test,89,84,9,4
2384,original and cof,4,10,393,train,2139,2765,284,910
2385,original and cof,4,10,393,test,89,84,9,4
2386,original and cof,4,10,394,train,2119,2772,277,930
2387,original and cof,4,10,394,test,89,84,9,4
2388,original and cof,4,10,395,train,2139,2765,284,910
2389,original and cof,4,10,395,test,89,84,9,4
2390,original and cof,4,10,396,train,2119,2772,277,930
2391,original and cof,4,10,396,test,89,84,9,4
2392,original and cof,4,10,397,train,2139,2765,284,910
2393,original and cof,4,10,397,test,89,84,9,4
2394,original and cof,4,10,398,train,2119,2772,277,930
2395,original and cof,4,10,398,test,89,84,9,4
2396,original and cof,4,10,399,train,2139,2765,284,910
2397,original and cof,4,10,399,test,89,84,9,4
2398,original and cof,4,10,400,train,2119,2772,277,930
2399,original and cof,4,10,400,test,89,84,9,4
2400,original and cof,4,10,1,train,3049,0,3049,0
2401,original and cof,4,10,1,test,93,0,93,0
2402,original and cof,4,10,2,train,3049,0,3049,0
2403,original and cof,4,10,2,test,93,0,93,0
2404,original and cof,4,10,3,train,3049,0,3049,0
2405,original and cof,4,10,3,test,93,0,93,0
2406,original and cof,4,10,4,train,3049,0,3049,0
2407,original and cof,4,10,4,test,93,0,93,0
2408,original and cof,4,10,5,train,3049,0,3049,0
2409,original and cof,4,10,5,test,93,0,93,0
2410,original and cof,4,10,6,train,3049,0,3049,0
2411,original and cof,4,10,6,test,93,0,93,0
2412,original and cof,4,10,7,train,3049,0,3049,0
2413,original and cof,4,10,7,test,93,0,93,0
2414,original and cof,4,10,8,train,3049,0,3049,0
2415,original and cof,4,10,8,test,93,0,93,0
2416,original and cof,4,10,9,train,3049,0,3049,0
2417,original and cof,4,10,9,test,93,0,93,0
2418,original and cof,4,10,10,train,3049,0,3049,0
2419,original and cof,4,10,10,test,93,0,93,0
2420,original and cof,4,10,11,train,3049,0,3049,0
2421,original and cof,4,10,11,test,93,0,93,0
2422,original and cof,4,10,12,train,3049,0,3049,0
2423,original and cof,4,10,12,test,93,0,93,0
2424,original and cof,4,10,13,train,3049,0,3049,0
2425,original and cof,4,10,13,test,93,0,93,0
2426,original and cof,4,10,14,train,3049,0,3049,0
2427,original and cof,4,10,14,test,93,0,93,0
2428,original and cof,4,10,15,train,3049,0,3049,0
2429,original and cof,4,10,15,test,93,0,93,0
2430,original and cof,4,10,16,train,3049,0,3049,0
